reranker_label,reranker_variant_id,selection_key,case_type,original_id,question,gold_answer,label_top5,label_topk,risk_top5,risk_topk,retrieved_more,answered,top5_titles,topk_new_titles,missing_support_top5,missing_support_topk
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a8284b555429954d2e2eb5f,How many rooms does the Tropicana Hotel have where the 7th annual Adult Video News awards ceremony were held in 1980?,"1,467 rooms",sufficient,sufficient,0.9037309871592261,0.9037309871592261,0,0,7th AVN Awards || 4th AVN Awards || 6th AVN Awards || 5th AVN Awards || Tropicana Las Vegas,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a8297c055429954d2e2eb71,"Who does the previous Vice President of Production at the animation studio that is owned and operated by Viacom, currently work for?",Cartoon Network Studios,insufficient,insufficient,0.4215970908719219,0.4215970908719219,0,1,Nickelodeon Animation Studio || Animation studio || Casey Patterson || Viacom || Viacom Media Networks,,brian a miller,brian a miller
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a83316b5542993344745fe5,What is the name of the show that the man that was drafted eighth overall in the 1995 NFL Draft co-hosts?,College Football Scoreboard,insufficient,insufficient,0.9602024173193703,0.9602024173193703,0,0,T. J. Green || List of Hawaii Warriors in the NFL Draft || Ryan Tannehill || Jamaal Anderson || Vernon Hargreaves,,espn college football friday primetime || joey galloway,espn college football friday primetime || joey galloway
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a8347d65542996488c2e3f6,in the 2004 Hockey film produced by a former major league baseball pitcher who played the USA coach?,Kurt Russell,insufficient,insufficient,0.9478395361655365,0.9478395361655365,0,0,Dan Meyer (pitcher) || Jonathan Hurst || John Leister || Jeff Jones (pitcher) || Mark Johnson (pitcher),,mark ciardi || miracle 2004 film,mark ciardi || miracle 2004 film
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a835c9f5542992ef85e228a,What army did the namesake of the ship launched as the München in 1930 fight in during the American Revolutionary War?,Continental Army,insufficient,insufficient,0.9255458364572547,0.9255458364572547,0,0,SS General von Steuben || British Army during the American Revolutionary War || American Revolutionary War || HMS Cygnet (1776) || French ship Suffisant (1782),,friedrich wilhelm von steuben,friedrich wilhelm von steuben
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a838a3d554299123d8c215d,How long is the road the A12 is a part of?,5320 km,insufficient,insufficient,0.8249512183167851,0.8249512183167851,0,0,"A12 highway (Lithuania) || A12 road (England) || A1152 road || Ipswich Road, Colchester || A47 road",,european route e22 || z l ni,european route e22 || z l ni
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a83938c5542993344746049,What is the date of the reissue of one of Rhihanna's album that features three newly recorded songs and a DVD showing exclusive behind-the-scenes footage of Rihanna's worldwide tour that was the second overall and first world concert tour by Rihanna?,"June 2, 2008",sufficient,sufficient,0.5832631982612214,0.5832631982612214,0,0,Good Girl Gone Bad: Reloaded || Reissue || DVD || Rihanna || Good Girl Gone Bad Tour,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,Daniel Louis Castellaneta,sufficient,sufficient,0.5788217724569802,0.5788217724569802,0,0,Homer Simpson || Simpson family || Grampa Simpson || The Simpsons shorts || Dan Castellaneta,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a83c2e25542996488c2e4bc,The 2014 Baylor Bears football games were played at the stadium whose name was changed during what month?,December 2013,insufficient,insufficient,0.7767878883841897,0.7767878883841897,0,0,McLane Stadium || 1988 Baylor Bears football team || Baylor Bears football || 2006 Baylor Bears football team || 2007 Baylor Bears football team,,2014 baylor bears football team,2014 baylor bears football team
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a840e395542992ef85e239d,Are both The Straight Story and Frozen films of the same genre?,no,insufficient,insufficient,0.950357693314762,0.950357693314762,0,0,The Story of Frozen: Making a Disney Animated Classic || Straight-Jacket || Genre Films || Shooting Straight || Call of the Yukon,,frozen 2013 film || the straight story,frozen 2013 film || the straight story
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a849c135542992a431d1a7a,What was the 2016 population of the city on the Bay Fundy which had an office of the Bank of British North America?,"67,575",insufficient,insufficient,0.704213906527778,0.704213906527778,0,0,North America || Bay of Fundy || Bank of British North America || Gulf of Maine || New Brunswick,,saint john new brunswick,saint john new brunswick
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a84b7db5542991dd0999db0,Are both Götterdämmerung and Dafne considered operas?,no,insufficient,insufficient,0.10025041944130286,0.10025041944130286,0,1,Götterdämmerung || Götterdämmerung discography || Opera || Richard Wagner || Bayreuth Festspielhaus,,dafne,dafne
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a84e9d35542994c784dda84,The Nike Mercurial Vapor is endorsed by a Stoke City football player who also plays for what national team?,the Switzerland national team,insufficient,insufficient,0.1107270740909101,0.1107270740909101,0,1,Nike Mercurial Vapor || Alexis Sánchez || Arturo Vidal || Raheem Sterling || Carlos Bacca,,xherdan shaqiri,xherdan shaqiri
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a84f06f5542994c784dda92,What type of community does Bob Hope Airport and Boeing Field have in common?,public,sufficient,sufficient,0.6487375103326796,0.6487375103326796,0,0,Boeing Field || Bob Hope Airport || Burbank–Bob Hope Airport station || Boeing || Bob Hope Airport–Hollywood Way station,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a85eed75542996432c5713b,Where did the descendants of the group of black Indians associated with the Seminole people settle?,"Coahuila, Mexico",insufficient,insufficient,0.5030452369903116,0.5030452369903116,0,1,Black Seminoles || Seminole || Black Indians in the United States || Seminole Nation of Oklahoma || Maroon (people),,mascogos,mascogos
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a85fa815542996432c57155,Where was the movement that August Brancart published literature from centerd?,Western Europe,sufficient,sufficient,0.6598989051629365,0.6598989051629365,0,0,Auguste Brancart || Decadent movement || Rachilde || Monsieur Vénus || The Symbolist Movement in Literature,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a8603f655429960ec39b601,"The composer of the music for the ballet ""The Seasons""  was the director of what organization from 1905 to 1928?",Saint Petersburg Conservatory,insufficient,insufficient,0.7431425143483773,0.7431425143483773,0,0,Gwinnett Ballet Theatre || The Seasons (ballet) || Apollo (ballet) || Jonathan Mills (composer) || Asher Raboy,,alexander glazunov,alexander glazunov
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a862f985542991e771815af,"Who wrote and directed the American film, Elephant?","American film ""Elephant"" by Gus Van Sant",insufficient,insufficient,0.9990064749828871,0.9990064749828871,0,0,The Elephant King || Sunny and the Elephant || To Shoot an Elephant || A Fuchsia Elephant || An Elephant on His Hands,,2003 cannes film festival || elephant 2003 film,2003 cannes film festival || elephant 2003 film
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a8638945542994775f6072d,Are Sutera and Rhodotypos both types of shrub?,no,insufficient,insufficient,0.3074212338225608,0.3074212338225608,0,1,Shrub || Rhodotypos || Sutera (plant) || China || Genus,,sutera,sutera
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a865e8a55429960ec39b67a,Do the bands 3OH!3 and Moonbabies have the same number of members?,yes,sufficient,sufficient,0.7504841214802972,0.7504841214802972,0,0,3OH!3 || Moonbabies (band) || Moonbabies at the Ballroom || 3OH!3 discography || Instrumental rock,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a86ab7755429960ec39b6bf,What genre is the novel from which the fast-food restaurant specializing in seafood derives its name?,an adventure novel,insufficient,insufficient,0.8790103267265384,0.8790103267265384,0,0,EVOS (restaurant) || Fast food restaurant || Fast food || Nordsee || List of the largest fast food restaurant chains,,long john silver s || treasure island,long john silver s || treasure island
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a8701b3554299211dda2b9a,Werner Christie served under the politician who was also Director-General of what other organization?,World Health Organization,sufficient,sufficient,0.5584545482565328,0.5584545482565328,0,0,Werner Christie || Gro Harlem Brundtland || Werner Hosewinckel Christie (air force officer) || Werner Wnendt || Mike Moore (New Zealand politician),,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a873b0d5542994775f607ad,"How many rooms are in the building built in 1883 at Garden City in Nassau County, New York?",500-room,insufficient,insufficient,0.8538883563963544,0.8538883563963544,0,0,"Old Nassau County Courthouse (New York) || Nassau County, New York || United States Post Office (Garden City, New York) || Garden City South, New York || Garden City, New York",,a t stewart era buildings || st paul s school garden city new york,a t stewart era buildings || st paul s school garden city new york
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,over_abstain,5a8753d95542994846c1cd63,Did John Updike and Tom Clancy both publish more than 15 bestselling novels?,yes,sufficient,sufficient,0.5644404560704197,0.5644404560704197,0,0,John Updike || Tom Clancy || Booth Tarkington || John Clark (Tom Clancy character) || Novelist,,,
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a875fee5542996e4f3087ab,"Which has more species, Lysiloma or Hydrocotyle umbellata?",Lysiloma,insufficient,insufficient,0.023184011388955095,0.023184011388955095,0,1,Hydrocotyle umbellata || Introduced species || Metrosideros umbellata || Noxious weed || Aquatic plant,,lysiloma,lysiloma
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a877dd65542993e715abf79,Were Halldór Laxness and Timothy Leary from the same country?,no,insufficient,insufficient,0.7448979823737747,0.7448979823737747,0,0,Halldór Laxness || Memoir of Halldór Laxness || Halldór Laxness (album) || Iceland || Ernest Hemingway,,timothy leary,timothy leary
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,false_answer,5a8782a25542993e715abf95,"Which occurred first, Phillips v. Martin Marietta Corp. or Roth v. United States?",Roth v. United States,insufficient,insufficient,0.1711997717435222,0.1711997717435222,0,1,"Phillips v. Martin Marietta Corp. || List of United States Supreme Court cases, volume 400 || Supreme Court of the United States || Martin Marietta || United States Reports",,roth v united states,roth v united states
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a8787305542996e4f30882d,What other roles is the director of the American romantic comedy written by Peter Chiarelli and released in 2009 known for?,"dancer, actress, choreographer",insufficient,insufficient,0.6356738034787299,0.6356738034787299,0,0,The Proposal (film) || Made for Each Other (2009 film) || Peter Markle || Mundhinam Paartheney || Barfi (film),,anne fletcher,anne fletcher
lr_all,logistic_regression_balanced/all/blend1.00,top5/logistic_regression/v3_all/identity::balanced,successful_intercept,5a87c13f5542996e4f30890c,"In what city did the ""Prince of tenors"" star in a film based on an opera by Giacomo Puccini?",Rome,insufficient,insufficient,0.6875328616780326,0.6875328616780326,0,0,Giacomo Puccini || Opera || Manon Lescaut (Puccini) || Tosca (film) || Composer,,franco corelli || tosca 1956 film,franco corelli || tosca 1956 film
