split,original_id,question,gold_answer,base_label,oracle_label,base_missing_support_titles,injected_support_title_count,injected_support_titles,base_top_titles,oracle_top_titles
valid,5ae4be5455429960a22e019c,"Which is a shrub, Mimosa or Cryptocoryne?",Mimosa,insufficient,sufficient,cryptocoryne || mimosa,2,cryptocoryne || mimosa,Mimosa hamata || Mimosa invisa || Mimosa aculeaticarpa || Mimosa texana || Mimosa diplotricha,Cryptocoryne || Mimosa || Mimosa hamata || Mimosa invisa || Mimosa aculeaticarpa
valid,5ae4c49a5542995dadf24400,"Henry Hall is known for fighting in the Revolutionary War, and for being the first to successfully cultivate this food found in what type of bogs?",acidic,insufficient,sufficient,cranberry,1,cranberry,Henry Hall (American revolution) || Dogs in the American Revolutionary War || Henry K. Craig || Intelligence in the American Revolutionary War || Henry Watson Powell,Henry Hall (American revolution) || Cranberry || Dogs in the American Revolutionary War || Henry K. Craig || Intelligence in the American Revolutionary War
valid,5ae4c96355429913cc204506,How many members does the lower house of the state legislature in which Samuel Leavitt served have?,400 members,insufficient,sufficient,new hampshire general court,1,new hampshire general court,Samuel Leavitt || Nevada Legislature || Minnesota House of Representatives || Louisiana State Legislature || Mississippi Legislature,Samuel Leavitt || New Hampshire General Court || Nevada Legislature || Minnesota House of Representatives || Louisiana State Legislature
valid,5ae4ca6355429913cc204507,What are the two categories of the non-electric version of the neighbourhood electric vehicle?,"light quadricycles (L6e), and heavy quadricycles (L7e)",insufficient,sufficient,motorised quadricycle,1,motorised quadricycle,Neighborhood Electric Vehicle || Vehicle classification in Croatia || Arcimoto || Electric vehicle conversion || Hybrid vehicle,Neighborhood Electric Vehicle || Motorised quadricycle || Vehicle classification in Croatia || Arcimoto || Electric vehicle conversion
valid,5ae4d15255429908b6326483,What publisher published Anthony Doerr's Pulitzer Prize fiction novel?,Scribner,sufficient,sufficient,,0,,Anthony Doerr || All the Light We Cannot See || Pulitzer Prize for Fiction || Housekeeping (novel) || Anthony Summers,All the Light We Cannot See || Anthony Doerr || Pulitzer Prize for Fiction || Housekeeping (novel) || Anthony Summers
valid,5ae4d2a55542990ba0bbb161,Giselle Cossard was known as Mother Giselle of what type of diety?,major water deity,insufficient,sufficient,yemoja,1,yemoja,Giselle Cossard || Creole Giselle || Giselle Patrón || Giselle González (producer) || Giselle Ansley,Giselle Cossard || Yemoja || Creole Giselle || Giselle Patrón || Giselle González (producer)
valid,5ae4db9c55429908b6326492,What was held in 2011 at the same stadium where the seventeenth edition of the IAAF World Championships is scheduled to be held in 2019?,The final of 2011 AFC Asian Cup,insufficient,sufficient,khalifa international stadium,1,khalifa international stadium,2019 World Championships in Athletics || 2021 World Championships in Athletics || 2019 UCI Road World Championships || Biathlon World Championships 2019 || 2019 World Aquatics Championships,2019 World Championships in Athletics || Khalifa International Stadium || 2021 World Championships in Athletics || 2019 UCI Road World Championships || Biathlon World Championships 2019
valid,5ae4ebeb55429908b63264bb,"Are Jiujiang, Guangdong and Ruzhou located in the same Chinese district?",no,insufficient,sufficient,ruzhou,1,ruzhou,"Jiujiang, Guangdong || Jiujiang dialect || Jiujiang University || Jiujiang District || Wenquan, Ruzhou","Jiujiang, Guangdong || Ruzhou || Jiujiang dialect || Jiujiang University || Jiujiang District"
valid,5ae4f6c755429960a22e022a,What is the 2010 population of the village at which Smith Haven Mall was located? ,"11,163",insufficient,sufficient,"lake grove, new york",1,"lake grove, new york","Smith Haven Mall || North Haven Mall || New Haven, Michigan || North Haven, New York || Fair Haven, New York","Smith Haven Mall || Lake Grove, New York || North Haven Mall || New Haven, Michigan || North Haven, New York"
valid,5ae505d355429908b63264e4,Marco de la O stars in the title role of El Chapo which premiered on which network in April 2017?,Univision,sufficient,sufficient,,0,,El Chapo (TV series) || Marco de la O || El Chapo de Sinaloa || El Chapo (disambiguation) || El Chapo 3,El Chapo (TV series) || Marco de la O || El Chapo de Sinaloa || El Chapo (disambiguation) || El Chapo 3
valid,5ae5064e5542993aec5ec113,"Who won more awards, Frank Sinatra or Nivek Ogre?",Frank Sinatra,insufficient,sufficient,frank sinatra,1,frank sinatra,List of awards and nominations received by Frank Sinatra || Nivek Ogre || High Hopes (Frank Sinatra song) || W.E.L.T. || Frank Sinatra bibliography,Nivek Ogre || Frank Sinatra || List of awards and nominations received by Frank Sinatra || High Hopes (Frank Sinatra song) || W.E.L.T.
valid,5ae50c345542993aec5ec11f,What did Felix Salten originally title his most famous work?,Bambi: Eine Lebensgeschichte aus dem Walde,insufficient,sufficient,"bambi, a life in the woods",1,"bambi, a life in the woods","Felix Salten || Bambi (character) || Djibi, the Kitten || Bambi's Children || Perri (novel)","Felix Salten || Bambi, a Life in the Woods || Bambi (character) || Djibi, the Kitten || Bambi's Children"
valid,5ae527085542993aec5ec165,Who starred in a 2015 zombie film with Northern Irish actor?,Dougray Scott,insufficient,sufficient,martin mccann (actor) || the rezort,2,martin mccann (actor) || the rezort,Battle of the Bone || Rise of the Zombie || Zombie Killers: Elephant's Graveyard || Dead Meat || Plaga Zombie,Martin McCann (actor) || The Rezort || Battle of the Bone || Rise of the Zombie || Zombie Killers: Elephant's Graveyard
valid,5ae528e655429908b632652c,Which publisher released the prequel to the 2012 novel Boneland in 1960?,Sir William Collins,insufficient,sufficient,the weirdstone of brisingamen,1,the weirdstone of brisingamen,Boneland || The Family Corleone || The Forest House || Destiny (WWII historical prequel) || Swordbird,Boneland || The Weirdstone of Brisingamen || The Family Corleone || The Forest House || Destiny (WWII historical prequel)
valid,5ae530e355429908b6326561,"""Twenty Two"" is an episode of the series ""The Twilight Zone."" adapted from an anecdote by a publisher who made appearance in what panel game show?",What's My Line,insufficient,sufficient,bennett cerf,1,bennett cerf,Twenty Two (The Twilight Zone) || The Wall (The Twilight Zone) || A Game of Pool (1989 The Twilight Zone) || The Storyteller (The Twilight Zone) || Cat and Mouse (The Twilight Zone),Twenty Two (The Twilight Zone) || Bennett Cerf || The Wall (The Twilight Zone) || A Game of Pool (1989 The Twilight Zone) || The Storyteller (The Twilight Zone)
valid,5ae532e955429908b632656f,Does the genus Cunninghamia or Chilopsis contain only one species?,Chilopsis,sufficient,sufficient,,0,,Chilopsis || Cunninghamia || Anabasis (moth) || Andreninae || Iridictyon,Chilopsis || Cunninghamia || Anabasis (moth) || Andreninae || Iridictyon
valid,5ae533535542993aec5ec173,Watercliffe Meadow Primary Schools name change is an example of what term generally used to describe the avoidance of certain language?,political correctness,sufficient,sufficient,,0,,Watercliffe Meadow Community Primary School || Political correctness || Parkwood Academy || Vasoprotective || Valence (psychology),Political correctness || Watercliffe Meadow Community Primary School || Parkwood Academy || Vasoprotective || Valence (psychology)
valid,5ae534bb5542990ba0bbb21d,"In between Liberty and MIT Technology Review which has a circulation of over 200,000?",Liberty,sufficient,sufficient,,0,,Liberty (Adventist magazine) || MIT Technology Review || MIT General Circulation Model || MIT Enterprise Forum || Indiana Review,Liberty (Adventist magazine) || MIT Technology Review || MIT General Circulation Model || MIT Enterprise Forum || Indiana Review
valid,5ae5390355429960a22e0271,Are Xinxiang and Qionglai City both county-level cities?,no,sufficient,sufficient,,0,,Qionglai City || Xinxiang || Xinxiang County || Xinxiang–Yanzhou Railway || Qionglai,Qionglai City || Xinxiang || Xinxiang County || Xinxiang–Yanzhou Railway || Qionglai
valid,5ae53de455429908b6326599,The creek of which Paradise Creek is a tributary is a tributary of what river?,Delaware River,insufficient,sufficient,brodhead creek,1,brodhead creek,Paradise Creek (Pennsylvania) || Van Trump Creek || Paradise River || Salt Creek (Little Wabash River tributary) || DePuy Spring Creek,Paradise Creek (Pennsylvania) || Brodhead Creek || Van Trump Creek || Paradise River || Salt Creek (Little Wabash River tributary)
valid,5ae547f85542990ba0bbb254,"Who was the original recording artist of the song which was chosen over If You've Got Trouble for the Beatles' ""Help!"" film?",Buck Owens,insufficient,sufficient,act naturally,1,act naturally,If You've Got Trouble || You've Got to Hide Your Love Away || You've Got That Somethin' || If You've Got the Money I've Got the Time || If You've Got Love,If You've Got Trouble || Act Naturally || You've Got to Hide Your Love Away || You've Got That Somethin' || If You've Got the Money I've Got the Time
valid,5ae54e005542993aec5ec19a,Are Richard Yardumian and Edward Khantzian both Harvard psychiatry professors?,no,sufficient,sufficient,,0,,Edward Khantzian || Richard Yardumian || Harvard Review of Psychiatry || A General Theory of Love || Richard Rosner (psychiatrist),Edward Khantzian || Richard Yardumian || Harvard Review of Psychiatry || A General Theory of Love || Richard Rosner (psychiatrist)
valid,5ae552bb55429908b63265d9,An American football quarterback for the Chicago Bears was a star of a game released when?,"July 14, 2009",insufficient,sufficient,mark sanchez || ncaa football 10,2,mark sanchez || ncaa football 10,List of Chicago Bears starting quarterbacks || NFL Quarterback Club 96 || NFL starting quarterback playoff records || Pard Pearce || Quarterback (video game),Mark Sanchez || NCAA Football 10 || List of Chicago Bears starting quarterbacks || NFL Quarterback Club 96 || NFL starting quarterback playoff records
valid,5ae554ce55429960a22e02b7," ""I Will Not Say Goodbye"" is a song written in part by a music artist who first gained national attention as a winner of what talent competition?",You Can Be a Star,insufficient,sufficient,lari white,1,lari white,I Will Not Say Goodbye || She's Comin' Back to Say Goodbye || I Will Say Goodbye || I Just Called to Say Goodbye Again || Don't Say Goodbye (Paulina Rubio song),I Will Not Say Goodbye || Lari White || She's Comin' Back to Say Goodbye || I Will Say Goodbye || I Just Called to Say Goodbye Again
valid,5ae55b8255429908b63265ef,What chef is the owner of a Japanese restaurant in the Tribeca neighborhood and also owns two Bar Masas in New York and Nevada?,"Masayoshi ""Masa"" Takayama",sufficient,sufficient,,0,,Masa Takayama || Tribeca Grill || Bouley || Tetsu (restaurant) || The Bywater (restaurant),Masa Takayama || Tetsu (restaurant) || Tribeca Grill || Bouley || The Bywater (restaurant)
valid,5ae5669755429960a22e02ec,"Which of the campaign that brought out the term Vichy Republican on social media was formally launched on June 16, 2015, at Trump Tower in New York City?",presidential campaign of Donald Trump,sufficient,sufficient,,0,,"Vichy Republican || Donald Trump presidential campaign, 2016 || Brad Parscale || Trump International Hotel and Tower (New York City) || George Pataki presidential campaign, 2016","Donald Trump presidential campaign, 2016 || Vichy Republican || Brad Parscale || Trump International Hotel and Tower (New York City) || George Pataki presidential campaign, 2016"
valid,5ae5a3bb55429960a22e0314," Srivariki Premalekha is a movie based on ""Premalekha"" which is what type of book that is a long, written work of narrative fiction?",novel,sufficient,sufficient,,0,,Srivariki Premalekha || Novel || Ushakiran Movies || The Golden Book of Springfield || The Narrative of John Smith,Novel || Srivariki Premalekha || Ushakiran Movies || The Golden Book of Springfield || The Narrative of John Smith
valid,5ae5a4e5554299546bf82f01,"Which writer of ""Rewrite This Story"" are an American songwriting duo and composing team for musical theater, films, and television?",Pasek and Paul,sufficient,sufficient,,0,,Rewrite This Story || Pasek and Paul || Unlock'd || Harry Sinclair || Carner and Gregor,Pasek and Paul || Rewrite This Story || Unlock'd || Harry Sinclair || Carner and Gregor
valid,5ae5b301554299546bf82f2d,What produces the hormone that promotes sodium retention in the distal nephron?,zona glomerulosa,sufficient,sufficient,,0,,Angiotensin || Aldosterone || Distal convoluted tubule || Sodium-chloride symporter || Sodium-glucose transport proteins,Aldosterone || Angiotensin || Distal convoluted tubule || Sodium-chloride symporter || Sodium-glucose transport proteins
valid,5ae5c74d554299546bf82f58,The Good Design movement is associated with what Danish furniture designer whose style is often described as Organic Functionality?,Hans Jørgensen Wegner,sufficient,sufficient,,0,,Hans Wegner || BoConcept || Danish modern || Hans Olsen (furniture designer) || Good Design,Good Design || Hans Wegner || BoConcept || Danish modern || Hans Olsen (furniture designer)
valid,5ae5cf1b554299546bf82f7a,What is the population of the city which  Deryl Dedmon came from ,"21,705 at the 2010 census",insufficient,sufficient,"brandon, mississippi",1,"brandon, mississippi",Donald Dedmon || Murder of James Craig Anderson || Vanessa Jean Dedmon || Dewayne Dedmon || Frederick Deryl Bradley,"Murder of James Craig Anderson || Brandon, Mississippi || Donald Dedmon || Vanessa Jean Dedmon || Dewayne Dedmon"
valid,5ae5d008554299546bf82f7d,The 2015 CrossFit Games were held at what multiple-use sports complex that is approximately 14 miles south of Downtown Los Angeles?,StubHub Center,insufficient,sufficient,2015 crossfit games,1,2015 crossfit games,"StubHub Center || South Park (Downtown Los Angeles) || Carson, California || 2017 CrossFit Games || L.A. Live","StubHub Center || 2015 CrossFit Games || South Park (Downtown Los Angeles) || Carson, California || 2017 CrossFit Games"
valid,5ae5da8d55429929b08079d1,What player was the first overall pick in the 2004 NFL draft and had the Manning Field named after him?,Eli Manning,insufficient,sufficient,manning field at john l. guidry stadium,1,manning field at john l. guidry stadium,Eli Manning || Philip Rivers || Shane Bannon || Tom Brady–Peyton Manning rivalry || Robert Gallery,Eli Manning || Manning Field at John L. Guidry Stadium || Philip Rivers || Shane Bannon || Tom Brady–Peyton Manning rivalry
