split,original_id,question_type,difficulty,question,gold_answer,context_doc_count,support_title_count,support_titles,context_all_support_present,context_support_title_coverage,context_missing_support_count,context_missing_support_titles,global_pool_all_support_present,global_pool_support_title_coverage,global_pool_missing_support_count,global_pool_missing_support_titles,missing_context_but_present_global_count,missing_context_with_fuzzy_title_count,fuzzy_context_matches,first_context_titles
valid,5a75436155429974ef308cbc,bridge,hard,The Pluralist school is said to have included what creator of the theory of atomism? ,Leucippus,10,2,leucippus || pluralist school,1,1.0,0,,1,1.0,0,,0,0,,Leucippus || Political agenda || Ann Pettifor || Buddhist atomism || Pluralist school || Atomism (social) || Pluralist theories of truth || Horror vacui (physics) || Linda Martín Alcoff || Robert A. Dahl
valid,5a75447b55429974ef308cbf,comparison,hard,"Which battle came first, the Battle of Okinawa or Operation Diadem?",Operation Diadem,10,2,battle of okinawa || operation diadem,1,1.0,0,,1,1.0,0,,0,0,,Battle of Rhium || Battle of Okinawa || Battle of Prek Klok II || HMS Illustrious (87) || Operation Kikusui || Operation Diadem order of battle || Battle of Al-Tabqa airbase || 2nd Arkansas Mounted Rifles || Second Battle of Fort Wagner || Operation Diadem
valid,5a75462d5542996c70cfaed3,bridge,hard,"Who was born first, Kwok Kin Pong or Edison Chen?",Edison Koon-hei Chen,10,2,edison chen || kwok kin pong,0,0.5,1,edison chen,0,0.5,1,edison chen,0,1,"edison chen => edison chen (ep), edison chen photo scandal",Edison Chen (EP) || Edison Chen photo scandal || Kwok Kin Pong || Almost Perfect (film) || Kwok Kin Poon || Mark Kwok (swimmer) || Lau Kwok Kin || The Sniper (2009 film) || Ed Is On || The Twins Effect II
valid,5a754fc35542996c70cfaedc,bridge,hard,Who was the last king of the Shahiya?,Trilochanpala,10,2,kabul shahi || trilochanapala,0,0.0,2,kabul shahi || trilochanapala,0,0.5,1,trilochanapala,1,0,,The Last King of Scotland (film) || Netjerkare Siptah || Narathihapate || Nokasad || Herod Agrippa || King of the Ring (2010) || Jizi || Stanisław August Poniatowski || Jian of Qi || King Nan of Zhou
valid,5a75639255429916b01642f7,bridge,hard,What role did Ben Keaton play in the british film East is East written by Ayub Khan-Din?,a priest,10,2,ben keaton || east is east (1999 film),1,1.0,0,,1,1.0,0,,0,0,,"John Gillett || Rafta, Rafta... || East Is East (play) || All in Good Time (film) || West Is West (2010 film) || East Is East (1999 film) || Idiot (1992 film) || Ayub Khan-Din || Ben Keaton || David Sutton (writer)"
valid,5a756dd65542996c70cfaef9,comparison,hard,"Which documentary was produced first, The Saimaa Gesture or Eclipse of Reason?",The Saimaa Gesture,10,2,eclipse of reason || the saimaa gesture,1,1.0,0,,1,1.0,0,,0,0,,The Saimaa Gesture || Kawasaki ZXR400 || Roundaboutness || Shigofumi: Letters from the Departed || Nell Gwynne (operetta) || Eclipse of Reason || Power Rangers || List of Fairy Tail episodes (season 7) || The New Adventures of Black Beauty || Child's Play 3
valid,5a7577145542996c70cfaf03,comparison,hard,"Which park is larger, Timanfaya National Park or Sierra Nevada National Park?",Sierra Nevada National Park,10,2,sierra nevada national park (spain) || timanfaya national park,1,1.0,0,,1,1.0,0,,0,0,,Kings Canyon National Park || Sierra Nevada National Park (Venezuela) || Timanfaya National Park || Sierra Nevada National Park (Spain) || Logging in the Sierra Nevada || Pico Humboldt || Sequoia National Park || Baker Ranger Station || Pico Bonpland || Sierra Nevada del Cocuy
valid,5a7577785542992d0ec05fa0,bridge,hard,The Northern Chamber Orchestra gives concerts at what estate owned by the National Trust?,Tatton Park,10,2,northern chamber orchestra || tatton park,0,0.5,1,tatton park,0,0.5,1,tatton park,0,0,,Moscow State Symphony Orchestra || Berlin Radio Symphony Orchestra || Prague Philharmonia || Northern Chamber Orchestra || Staatsorchester Stuttgart || Mimi Stillman || Örebro Chamber Orchestra || Mozarteum Orchestra Salzburg || Munich Chamber Orchestra || Cadaqués Orchestra
valid,5a7587705542992db9473674,bridge,hard,Which tropical storm has been present in the Central Pacific Ocean but not in the western north Pacific Ocean?,Ana,10,2,tropical storm ana || tropical storm ann,0,0.0,2,tropical storm ana || tropical storm ann,0,0.0,2,tropical storm ana || tropical storm ann,0,0,,1994 Pacific hurricane season || 1988 Pacific hurricane season || 1993 Pacific hurricane season || Tropical Storm Kiko (2007) || Hurricane Emilia (1994) || North Pacific Current || 2005 Pacific hurricane season || Pacific hurricane || 2017 Pacific hurricane season || Tropical Storm Flossie (2013)
valid,5a758aff5542992d0ec05fb2,bridge,hard,When was the head coach representing the Eastern Conference during the 2000 NBA All-Star Game born?,"January 19, 1962",10,2,1999–2000 new york knicks season || jeff van gundy,0,0.5,1,jeff van gundy,1,1.0,0,,1,0,,2016 NBA All-Star Game || 1967 NBA All-Star Game || 1951 NBA All-Star Game || 2012 NBA All-Star Game || 1998 NBA All-Star Game || 2011–12 Miami Heat season || 1999–2000 Indiana Pacers season || 1999–2000 New York Knicks season || 1999–2000 Milwaukee Bucks season || 2010 NBA All-Star Game
valid,5a75a76b5542992db9473697,comparison,hard,Which animal-themed Disney classic film appeared first: That Darn Cat! or Perri?,That Darn Cat!,10,2,perri (film) || that darn cat!,1,1.0,0,,1,1.0,0,,0,0,,That Darn Cat (1997 film) || Disney Magicboard Online || Grasshopper (comics) || Perri (film) || Live from the TCM Classic Film Festival || That Darn Cat! || Jacques Tourneur || Angry Again || Dean Jones (actor) || Stevie and Zoya
valid,5a75e16055429976ec32bc6a,bridge,hard,Miller County is named after a governor who was born in which year ?,1776,10,2,"james miller (general) || miller county, arkansas territory",0,0.5,1,james miller (general),0,0.5,1,james miller (general),0,0,,"Miller County, Missouri || Miller County, Arkansas Territory || Old U.S. Route 67 (Mandeville, Arkansas) || Miller County, Georgia || Fouke, Arkansas || Miller County Courthouse (Texarkana, Arkansas) || Lynn Lowe || Miller Court House, Oklahoma || Miller County School District || Colquitt, Georgia"
valid,5a75e61c5542992d0ec06012,bridge,hard,What singer who was the seventh place finalist on the 7th season of American Idol first recorded the song Like My Mother Does,Kristy Lee Cook,10,2,kristy lee cook || like my mother does,0,0.5,1,like my mother does,1,1.0,0,,1,0,,Allison Iraheta || David Hernandez (singer) || Didi Benami || Melinda Doolittle || Without Regret || Anthony Fedorov || Tim Urban || Lil Rounds || Kristy Lee Cook || Kimberly Caldwell
valid,5a75e67f55429976ec32bc8b,bridge,hard,"Robert Jan van Pelt testified for the defense in this ""Churchill's War"" author's civil libel suit?",David Irving,10,2,david irving || robert jan van pelt,0,0.5,1,david irving,0,0.5,1,david irving,0,0,,Jan van Steffeswert || Linus van Pelt || John Vredenburgh Van Pelt || Robert Jan van Pelt || Brad Van Pelt || Jan van Beers (artist) || Calvin Leroy Van Pelt || Wouter van Pelt || Watery Grave (EP) || Jan van Coninxloo
valid,5a75fa8c55429976ec32bcda,bridge,hard,Who composed music for this 1941 American animated film with the main character of Jumbo Jr.?,Dan Crow,10,2,dan crow (musician) || dumbo,0,0.5,1,dan crow (musician),0,0.5,1,dan crow (musician),0,0,,"Merrill Jenson || Three Sons o' Guns || Down on the Farm (1941 film) || Jan Novák (composer) || Music of Lightning Returns: Final Fantasy XIII || Ride, Kelly, Ride || Dumbo (air-sea rescue) || The Reluctant Dragon (1941 film) || Dumbo || Naoki Satō"
valid,5a75fbe855429976ec32bcde,comparison,hard,"Which documentary is newer, War/Dance or The Sorrow and the Pity?",War/Dance,10,2,the sorrow and the pity || war/dance,0,0.5,1,war/dance,0,0.5,1,war/dance,0,0,,Sand and Sorrow || Chandan Ka Palna || Pity || The Great War for Civilisation || Clogging || Sduduzo Ka-Mbili || Christian de la Mazière || Marcel Ophüls || The Sorrow and the Pity || Botres
valid,5a7605f85542994ccc91868d,comparison,hard,"Which battle lasted longer, Battle of Hürtgen Forest or Battle of Pusan Perimeter?",Battle of Hürtgen Forest,10,2,battle of hürtgen forest || battle of pusan perimeter,0,0.5,1,battle of pusan perimeter,0,0.5,1,battle of pusan perimeter,0,1,battle of pusan perimeter => battle of pusan perimeter logistics,Battle of Pusan Perimeter logistics || Battle of the Bowling Alley || Battle of P'ohang-dong || Battle of Taegu || Battle of Battle Mountain || Battle of Tabu-dong || Battle of Hürtgen Forest || 15th Division (North Korea) || First Battle of Naktong Bulge || Battle of Ka-san
valid,5a7621bb554299109176e650,bridge,hard," Which album did the band Kraftwerk release after their successful album which reached number 25 on the US ""Billboard"" Hot 100 chart?",Radio-Activity,10,2,autobahn (album) || radio-activity,0,0.5,1,radio-activity,0,0.5,1,radio-activity,0,0,,Meet Virginia || Autobahn (album) || Shangó (Santana album) || Jessica Simpson discography || Danity Kane discography || Y.R.N. (Young Rich Niggas) || I Got You Babe || Livin' on the Edge || Midnight Madness (album) || Jeremih
valid,5a76334c5542994ccc918710,bridge,hard,Where is the author of Killing Pablo: The Hunt for the World's Greatest Outlaw (2001) born?,"St. Louis, Missouri",10,2,killing pablo || mark bowden,0,0.5,1,mark bowden,0,0.5,1,mark bowden,0,0,,Royal Calpe Hunt || Alfonso G. Pablo Sr. || Paul Hunt (gymnast) || William G. Boykin || Pablo Salvador || Roger Hunt || Ennio Bolognini || Delia Cancela || Killing Pablo || GISHWHES
valid,5a7653d25542992db9473765,bridge,hard,Nick Hexum of which American rock band helped produce Decomposer by The Matches?,311,10,2,311 (band) || decomposer (album),1,1.0,0,,1,1.0,0,,0,0,,I'll Be Here Awhile || Decomposer (album) || 311 (band) || Stiffed (band) || Steve Miller Band || Five of Everything || Butterglory || Master of Styles || American Tragedy (album) || Nick Hexum
valid,5a7663665542992d0ec060d3,bridge,hard,What election will take place on the same day as the United States Senate election in Texas?,The 2018 Texas gubernatorial election,10,2,"texas gubernatorial election, 2018 || united states senate election in texas, 2018",0,0.0,2,"texas gubernatorial election, 2018 || united states senate election in texas, 2018",0,0.0,2,"texas gubernatorial election, 2018 || united states senate election in texas, 2018",0,1,"united states senate election in texas, 2018 => united states senate election in virginia, 2018, united states senate election in utah, 2018, united states senate election in tennessee, 2018","United States Senate election in Utah, 2018 || United States Senate election in Delaware, 2018 || United States Senate election in Vermont, 1916 || United States Senate election in Montana, 2018 || United States Senate election in Virginia, 2018 || United States Senate election in Missouri, 2018 || United States Senate election in Indiana, 2010 || United States Senate election in Tennessee, 2018 || United States Senate election in Vermont, 1914 || United States Senate election in New Mexico, 2018"
valid,5a76641e5542992d0ec060d8,bridge,hard,What American actress who died in 2011 starred in Fear Stalk?,Sada Thompson,10,2,fear stalk || sada thompson,0,0.5,1,sada thompson,0,0.5,1,sada thompson,0,0,,Laura Marano || Sandra Bullock filmography || Mercedes Masohn || Lisa Wilcox || Elizabeth Olsen || Debby Ryan || Elizabeth Rodriguez || Ed Marinaro || Natalie Martinez || Fear Stalk
valid,5a76a1a35542993735360122,bridge,hard,What is the nickname of a professional German footballer as well as the name of a children's book?,The BFG,10,2,per mertesacker || the bfg,0,0.0,2,per mertesacker || the bfg,0,0.0,2,per mertesacker || the bfg,0,0,,Winfried Stradt || René Klingbeil || René Rydlewicz || Gerd Klier || Oliver Hein || Willi Kraus || Sebastian Neumann || Stefan Jarosch || Jens Melzig || Andreas Schäffer
valid,5a76a2b55542993569682c6c,bridge,hard,WonderWorks made an adaptation of what novel created by Frances Hogson Burnett?,A Little Princess,10,2,a little princess || wonderworks,0,0.0,2,a little princess || wonderworks,0,0.0,2,a little princess || wonderworks,0,0,,Rookies' Diary || Hiiro no Kakera || The Leading Man (comics) || Blovel || Shinkyoku Sōkai Polyphonica || Togainu no Chi || Love Get Chu || Blue Spring (manga) || Sivagamiyin Sapatham || Gin'iro no Olynssis
valid,5a76a8bb5542993569682c76,bridge,hard,In what country did Gildo Siopaes win a bronze medal for bobsledding in the 1964 Winter Olympics?,Austria,10,2,gildo siorpaes || innsbruck,0,0.5,1,innsbruck,0,0.5,1,innsbruck,0,0,,Gildo Siorpaes || Belgium national bobsleigh team || Mārtiņš Rubenis || Jozef Golonka || Rafayel Grach || Marja-Liisa Kirvesniemi || Vladimír Nadrchal || Yang Yang (A) || Jeanne Ashworth || Alv Gjestvang
valid,5a76bbe85542993735360191,bridge,hard,"Which American spy thriller TV series, which was developed by Howard Gordon and Alex Gansa, had a fourth season episode titled ""Krieg Nicht Lieb?""",Homeland,10,2,homeland (tv series) || krieg nicht lieb,1,1.0,0,,1,1.0,0,,0,0,,Born Again (The X-Files) || Conduit (The X-Files) || Fallen Angel (The X-Files) || Ghost in the Machine (The X-Files) || List of Homeland episodes || Homeland (TV series) || Krieg Nicht Lieb || Homeland (season 4) || Rodina (TV series) || Død Kalm
valid,5a76e88555429972597f13f4,bridge,hard,Which film starring Patrick Tatten is based on a book written by Steve Lopez?,The Soloist,10,2,patrick tatten || the soloist,0,0.5,1,patrick tatten,0,0.5,1,patrick tatten,0,0,,Farhaan Faasil || Njan Steve Lopez || The Fear Merchants || True Love (book) || Ruben Guthrie || Alencier Ley Lopez || The Soloist || Can't Buy Me Love (film) || The Three Lives of Thomasina || Third and Indiana
valid,5a770eb65542994aec3b71d4,bridge,hard,What is the name of the 1999 film directed by Roman Polanski and starring his wife Emmanuelle Seigner that was a world-wide success but critically and commercially unsuccessful in North America?,The Ninth Gate,10,2,emmanuelle seigner || the ninth gate,1,1.0,0,,1,1.0,0,,0,0,,Morgane Polanski || Essential Killing || Frantic (film) || Bitter Moon || Emmanuelle Seigner || The Smile (film) || Heal the Living || Roman Polanski: Wanted and Desired || Giallo (film) || The Ninth Gate
valid,5a77101d5542994aec3b71d7,bridge,hard,Who was born in 1922 and published a book in 1985 by Delacorte Press?,Kurt Vonnegut,10,2,galápagos (novel) || kurt vonnegut,0,0.0,2,galápagos (novel) || kurt vonnegut,0,0.0,2,galápagos (novel) || kurt vonnegut,0,0,,Robert Lane Greene || Jay Bennett (author) || Scientology: The Now Religion || The Fever Code || Est: Playing the Game || The Beatles Illustrated Lyrics || The Kill Order || Starters (novel) || Betrayal (Steel novel) || William O'Rourke
valid,5a77152355429966f1a36c2e,bridge,hard,What was the Roud Folk Song Index of the nursery rhyme inspiring What Are Little Girls Made Of?,821,10,2,what are little boys made of? || what are little girls made of?,0,0.0,2,what are little boys made of? || what are little girls made of?,1,1.0,0,,2,0,,"Billy Boy || Aiken Drum || Tweedledum and Tweedledee || Girls and Boys Come Out To Play || Row, Row, Row Your Boat || Did You Ever See a Lassie? || Lavender's Blue || A Wise Old Owl || Pretty Little Dutch Girl || Three Little Kittens"
valid,5a77253455429972597f1449,bridge,hard,"Who is older, Ivan Foster or Ian Paisley?",Ian Paisley,10,2,ian paisley || ivan foster,0,0.5,1,ian paisley,0,0.5,1,ian paisley,0,1,ian paisley => ian paisley jr,"The Journey (2016 film) || Ian Paisley Jr || Protestant Telegraph || Protestant Unionist Party || Jack Glass || Rhonda Paisley || Noel Doherty || Northern Ireland Friends of Israel || Ivan Foster || Eileen Paisley, Baroness Paisley of St George's"
